1.001714683380116461e-02 9.713221386163541566e-08 1.179700123227078987e-09 1.525186927256537242e-05
2.003429366728402133e-02 2.914627056694631929e-07 -2.537366888429427102e-09 -3.990763854549889064e-06
3.001579229161028053e-02 4.443946972177443933e-07 -5.855194574179787280e-09 -1.189203724103405212e-05
4.003293912604807131e-02 5.522179757752059999e-07 -9.908197998311671795e-09 -3.774547818744353979e-06
5.001443775037432704e-02 6.603075509970162453e-07 -2.006968813208699958e-08 1.598593030246674536e-05
6.003158458322056107e-02 7.297604434816323142e-07 -2.916261197654009561e-08 -1.275788592778531956e-06
7.001308320913836314e-02 6.740087684756534320e-07 -3.741603380558670823e-08 -1.849580362283263150e-05
8.003023004198460411e-02 4.718943534328529342e-07 -4.763427989166842160e-08 -2.321039167147542055e-07
9.001172866631086678e-02 2.012062300825589737e-07 -5.563358384700599092e-08 5.899523564035430906e-06
1.000288755007486541e-01 -6.783860306508720812e-08 -6.145275709257117837e-08 1.722903838384579175e-05
1.100103741250749168e-01 -3.136427300219560450e-07 -6.885268189430141780e-08 -1.374266938106816280e-05
1.200275209579211438e-01 -5.797993604495981516e-07 -6.802434602457491260e-08 6.586862902147489705e-07
1.300090195822474204e-01 -8.697925694745929410e-07 -7.055312052914792265e-08 -1.533076226362828186e-06
1.400261664166851938e-01 -1.176575706857154203e-06 -7.284049788598400751e-08 1.982536835029941738e-06
1.500076650410114565e-01 -1.476250147038762403e-06 -6.877308240769516489e-08 -4.319670255754766184e-06
1.600248118818154430e-01 -1.743396161009459510e-06 -6.980773426187171035e-08 -6.609940328042982461e-06
1.700063105061416779e-01 -1.960498355070493656e-06 -6.860116636839295905e-08 9.694803470246333280e-06
1.800234573389879189e-01 -2.107585536885719478e-06 -6.620926811156304056e-08 3.683361161657902983e-06
1.900049559633141816e-01 -2.186564328076207703e-06 -6.256176949451600326e-08 2.888763949667997889e-06
2.000221027961604225e-01 -2.211023846075335094e-06 -5.863041197799478735e-08 -5.277942739467930680e-06
2.100036014204866852e-01 -2.182820476476145847e-06 -5.403065641134566772e-08 -3.604774188618811940e-06
2.200207482533329262e-01 -2.101052507336168609e-06 -5.134558955133194543e-08 2.249027693536063394e-06
2.300022468776591889e-01 -1.994915828246289208e-06 -4.643324717800898883e-08 6.595545645812189486e-06
2.400193937105054298e-01 -1.852048291074180987e-06 -4.253323742348252005e-08 -4.037834588969625944e-06
2.500008923348316925e-01 -1.678559236105916439e-06 -4.012782716257120712e-08 -4.361847271489709086e-06
2.600180391676779057e-01 -1.504572578863549680e-06 -3.489082422173649143e-08 4.598725151208403118e-06
2.700351860005241189e-01 -1.330898887046770326e-06 -3.274904019631863653e-08 -2.095897973106911095e-06
2.800166846248504093e-01 -1.167879932866151028e-06 -2.983833212771899493e-08 -1.412579899687008589e-06
2.900338314576966225e-01 -1.036101477054748270e-06 -2.226973510558213588e-08 7.315725753586017239e-07
3.000153300820229130e-01 -9.520737519946293144e-07 -2.059602063157949052e-08 1.152950346975443032e-06
3.100324769148691262e-01 -9.046193082592981076e-07 -1.804454420991475299e-08 1.892117222854857903e-06
3.200139755391954166e-01 -8.879373835910714276e-07 -1.467794558835913357e-08 -1.976748579904878306e-06
3.300311223720416853e-01 -9.130591778658203800e-07 -1.305783873809103861e-08 1.300310269292539502e-06
3.400126209963678647e-01 -9.828071379140272063e-07 -1.014270821462454482e-08 -1.569531893700689090e-06
3.500297678292141335e-01 -1.095596723018362842e-06 -7.285057156028680476e-09 1.122002982787154527e-06
3.600112664535404239e-01 -1.240618732685276131e-06 -8.123952928270752332e-09 6.530767350719409801e-07
3.700284132863865816e-01 -1.403729290320233037e-06 -1.470113814548575424e-09 -2.677111855597144332e-06
3.800099119107128720e-01 -1.580299572456486244e-06 1.110501832147658371e-09 1.004500064007191835e-06
3.900270587435591407e-01 -1.754188871755245540e-06 -9.801870591473091756e-10 1.162313438401213792e-06
4.000085573678853201e-01 -1.909890867592762265e-06 3.482173530796904964e-09 9.011272859511849866e-07
4.100257042007315889e-01 -2.039021479768206759e-06 3.841100730529386128e-09 1.235854787394880082e-06
4.200072028250578793e-01 -2.132729783020265337e-06 3.911529968406334916e-09 -4.253727035609966059e-07
4.300243496579040925e-01 -2.186415037773251040e-06 2.098070106742258188e-09 -1.097243222976962651e-06
4.400058482822303274e-01 -2.195328146357456165e-06 5.155613608960550674e-09 -4.765247540821416237e-07
4.500229951309920873e-01 -2.160279898804995568e-06 6.147663507575536073e-09 4.222581580246360185e-07
4.600044937553183777e-01 -2.077164139474018939e-06 7.137402266649542320e-09 -1.388720382903736899e-06
4.700216405881645909e-01 -1.953208699018243922e-06 5.326035389572873589e-09 1.772642226054036730e-06
4.800031392124908258e-01 -1.794497746019535979e-06 5.084103868533983585e-09 1.976190692123676483e-06
4.900202860453370945e-01 -1.609980225355710206e-06 4.971950391866072168e-09 -1.071021119508471602e-06
5.000017846696633850e-01 -1.419260277475909819e-06 2.891981373120911379e-09 -1.147835701291280082e-06
5.100189315025096537e-01 -1.241150030501151566e-06 2.922157454861580945e-09 1.478451461769773920e-06
5.200004301268358331e-01 -1.082796152530174279e-06 2.659719250259022367e-10 -1.987242061945817540e-06
5.300175769596821018e-01 -9.543636454713592946e-07 -1.152132842800954598e-09 8.690691247879720774e-07
5.400347237925282595e-01 -8.641897571280322360e-07 -2.085708484232922744e-09 -9.601575302608656368e-07
5.500162224168545499e-01 -8.279441274628240198e-07 -7.134229824026838169e-09 7.626828850277172282e-07
5.600333692497008187e-01 -8.530279850346272417e-07 -9.976728644806001539e-09 1.164195393786947738e-06
5.700148678740271091e-01 -9.425242522134271737e-07 -1.137808721164300293e-08 -9.953159528691753165e-07
5.800320147068732668e-01 -1.096891733317269965e-06 -1.556230032643141704e-08 -8.510906977344167606e-07
5.900135133311995572e-01 -1.311676689400699428e-06 -1.869812349974049465e-08 1.328074262250410741e-06
6.000306601640458259e-01 -1.579585901765758950e-06 -2.311927177669656923e-08 1.491658294125074748e-06
6.100121587883721164e-01 -1.889486681428908412e-06 -2.967774142593574162e-08 -2.718478961667673420e-06
6.200293056212182741e-01 -2.234050152802234161e-06 -3.298387154248658681e-08 9.112626462176271014e-07
6.300108042455445645e-01 -2.594986859211629501e-06 -4.136680360042141812e-08 7.509156059252298067e-07
6.400279510783908332e-01 -2.956099483031562444e-06 -5.099502206320346912e-08 -1.841888116023265222e-06
6.500094497027170126e-01 -3.304412713674624819e-06 -5.380308443964614723e-08 1.917359724606362580e-06
6.600265965355632813e-01 -3.627269075878214487e-06 -5.779914879108409288e-08 6.377231679701855516e-08
6.700080951598895718e-01 -3.908692017810450124e-06 -6.167379585452597051e-08 -1.746762604085830300e-06
6.800252419927357295e-01 -4.142298707513976836e-06 -6.788712033836608072e-08 1.923698101063886289e-07
6.900067406170620199e-01 -4.317725696995767071e-06 -6.692677161667498276e-08 -1.342733909409512424e-06
7.000238874499082886e-01 -4.434192254935857799e-06 -6.738456581742765138e-08 8.951831737708588195e-07
7.100053860742345790e-01 -4.487319504871861843e-06 -6.904807899526673290e-08 1.138571901135511717e-07
7.200225329070808478e-01 -4.479374198908424674e-06 -7.029666196521666039e-08 1.337100684043542386e-06
7.300040315314070272e-01 -4.414993306729741904e-06 -7.278006664067125835e-08 -9.570568815444290339e-07
7.400211783642531849e-01 -4.304605299636062554e-06 -7.425204750698897045e-08 -9.597206797016647774e-07
7.500026769885794753e-01 -4.158327066458748165e-06 -7.406047961380177003e-08 -2.234425846051976797e-07
7.600198238373412352e-01 -3.986061273017602468e-06 -7.502480804057474775e-08 7.086667245507421791e-07
7.700013224616675256e-01 -3.797694707260686291e-06 -7.361928741164722708e-08 2.515256453355926615e-07
7.800184692945137943e-01 -3.608179372500453064e-06 -7.322047781601522248e-08 1.911970932324060757e-07
7.900356161273600630e-01 -3.427319265592034626e-06 -7.014173504352896882e-08 -1.178289208535642073e-06
8.000171147516861314e-01 -3.267072373238941295e-06 -7.036721484734844662e-08 6.900321337087380372e-07
8.100342615845324001e-01 -3.134784002357764087e-06 -6.710254781164776200e-08 3.027082572438371934e-07
8.200157602088586906e-01 -3.035617367674132557e-06 -6.337967220774080298e-08 -1.152836572469985228e-06
8.300329070417049593e-01 -2.970694334903337960e-06 -6.133562585595367692e-08 3.625694468539416645e-07
8.400144056660312497e-01 -2.939633356166821515e-06 -5.442044281147837091e-08 4.426291354709140808e-07
8.500315524988775184e-01 -2.940770402192864602e-06 -5.161646778956284414e-08 -2.092620954609398304e-07
8.600130511232038089e-01 -2.967955599663298563e-06 -4.757072824243066527e-08 1.260372943222237342e-06
8.700301979560500776e-01 -3.013181194739847257e-06 -4.270506058652448704e-08 -1.516219808092870015e-06
8.800116965803761460e-01 -3.069354509221824631e-06 -3.783764606561959351e-08 -1.133543801040089853e-06
8.900288434132224147e-01 -3.121980171056022858e-06 -3.566083477557076689e-08 1.427709033337232778e-06
9.000103420375487051e-01 -3.159842441288385831e-06 -2.854253114561724125e-08 -1.340521089619388523e-07
9.100274888703949738e-01 -3.176728068221377326e-06 -2.509791551580781393e-08 -1.044996252279355817e-06
9.200089874947212643e-01 -3.163148543467372300e-06 -2.226855475069909196e-08 2.497220254056216715e-06
9.300261343275675330e-01 -3.109281955472800137e-06 -2.048274290945568483e-08 -1.349026379148723948e-06
9.400076329518936014e-01 -3.015471881396441631e-06 -1.500485706049684847e-08 -2.325868283931366380e-06
9.500247797847398701e-01 -2.877181391639764094e-06 -9.571973462400921599e-09 3.006296861184816940e-06
9.600062784090661605e-01 -2.692570716071606821e-06 -6.131304750298531114e-09 2.030930506921432322e-07
9.700234252419124292e-01 -2.470090718957941610e-06 -3.147088487221120885e-09 -2.846711274085868197e-06
9.800049238662387197e-01 -2.216736046820109568e-06 -2.225022955251536387e-09 1.879562448934653122e-06
9.900220706990849884e-01 -1.936804110375691417e-06 7.288533123868561079e-10 8.361406497758900081e-07
1.000003569323411279e+00 -1.644188570418883106e-06 1.933185484751472002e-09 -3.310608316617452928e-06
1.010020716156257548e+00 -1.362486314011534461e-06 1.031454335471375662e-09 1.894570902653069754e-06
1.020002214780583616e+00 -1.101595660253981662e-06 2.146269055793480759e-09 9.490203417712460805e-07
1.030019361613429885e+00 -8.792078806017254115e-07 4.383915226279403999e-09 -2.088683325832541885e-06
1.040000860237756175e+00 -7.094717744214371559e-07 5.368664930293925590e-09 2.915727230282411565e-06
1.050018007086517935e+00 -5.941467147691087761e-07 1.988949938328084745e-09 8.259220286085781622e-08
1.060035153919364204e+00 -5.397496809710695963e-07 -5.353096816338003136e-10 -3.878035536386668128e-06
1.070016652543690494e+00 -5.525603442511589767e-07 -5.585041353224259033e-09 2.248378670919465130e-06
1.080033799376536763e+00 -6.243701072707019787e-07 -1.282229872651632161e-08 4.689920886011237945e-07
1.090015298000863053e+00 -7.495560014006376329e-07 -1.461459854182539662e-08 -1.298718203350515804e-06
1.100032444833709100e+00 -9.239023640093821145e-07 -2.014670648679723699e-08 5.359330788647824735e-07
1.110013943458035390e+00 -1.134939732025703696e-06 -2.141658381979578415e-08 -1.415472244240704948e-07
1.120031090290881659e+00 -1.371869438176731771e-06 -2.366532862595808172e-08 -6.994086787009848360e-07
1.130012588915207949e+00 -1.621630327558579548e-06 -2.471363018730632791e-08 4.989660185135244000e-07
1.140029735748054218e+00 -1.872446416547823519e-06 -2.775494120554308336e-08 -5.829244457992953073e-08
1.150011234372380509e+00 -2.109142062416977552e-06 -2.391901593934215990e-08 -2.769040901630127726e-07
1.160028381205226777e+00 -2.319876250448647565e-06 -2.597775108632816807e-08 7.467523666797075108e-07
1.170009879829552846e+00 -2.492939032853659726e-06 -2.775070282307995643e-08 -1.020448525622553260e-07
1.180027026662399114e+00 -2.619462611432525172e-06 -3.301712210873034674e-08 -3.293999941353286570e-07
1.190008525286725405e+00 -2.693974113189410509e-06 -2.919034572503638943e-08 -5.286912098935229821e-07
1.200025672119571674e+00 -2.715587096660739572e-06 -2.754057742683285154e-08 -8.153982501487478401e-07
1.210007170743897964e+00 -2.684608615315041737e-06 -2.621731830206110875e-08 3.081463287953097114e-07
1.220024317576744233e+00 -2.603590498773792539e-06 -2.448506406058590538e-08 1.282739241144529400e-06
1.230005816201070523e+00 -2.478554117284245385e-06 -2.866725553977141784e-08 -1.260011584628641059e-06
1.240022963033916570e+00 -2.321411482411662521e-06 -2.820902565208646093e-08 5.588797243479966708e-09
1.250004461658242860e+00 -2.142422142125398653e-06 -2.581625512967450025e-08 6.305716163579163130e-07
1.260021608491089129e+00 -1.953775778341662439e-06 -2.629754966563190487e-08 -4.893400523719330569e-07
1.270003107115415419e+00 -1.767284193724313487e-06 -2.695130315850963456e-08 -9.499277746269992600e-07
1.280020253948261466e+00 -1.597892148162703468e-06 -2.685537362208901907e-08 5.641716249952503891e-07
1.290001752572587979e+00 -1.454846564496589117e-06 -2.518066665082221363e-08 -8.040409910735712306e-08
1.300018899405434025e+00 -1.348553486711811478e-06 -2.554883818451613256e-08 7.035270287859518888e-09
1.310000398029760316e+00 -1.287160620158543834e-06 -2.265832317603909618e-08 1.826790014010117186e-06
1.320017544862606584e+00 -1.272028653291303868e-06 -2.316053571737799658e-08 -1.535000289642836607e-06
1.330034691695452853e+00 -1.306720519379660834e-06 -2.420985973600955733e-08 -5.274762550009425125e-07
