0.000000000000000000e+00 -1.045753134323308072e-05 -1.045861139412219948e-05 -2.403671953949787791e-08
1.000000000000000056e-01 -2.207932787429149346e-06 -2.208087765374311126e-06 -6.576281552736083947e-07
2.000000000000000111e-01 -2.072957002529708973e-06 -2.072994497678327003e-06 -8.558640992967887329e-07
2.999999999999999889e-01 9.644525573104693338e-06 9.645815641872903373e-06 -8.114656019429737788e-08
4.000000000000000222e-01 -3.239605116916455133e-06 -3.239516364913349412e-06 1.950605941714842406e-07
5.000000000000000000e-01 3.406231898088603436e-06 3.406966556261778889e-06 -4.804911460245467745e-08
5.999999999999999778e-01 -8.176995890852537747e-06 -8.177419422992164618e-06 -1.488998871991954183e-07
6.999999999999999556e-01 -4.878520822249292281e-06 -4.878624151866254894e-06 8.706209068969562230e-08
8.000000000000000444e-01 1.636865462032439266e-06 1.637396378948821930e-06 2.307099996467155073e-07
9.000000000000000222e-01 -1.858853412333830009e-05 -1.859002718871407910e-05 2.660573148376490255e-07
1.000000000000000000e+00 3.542052569745567014e-06 3.542756737039749420e-06 2.768707877924994968e-07
1.100000000000000089e+00 -2.520156727885925175e-06 -2.520095288436321574e-06 2.764664476655791297e-07
1.199999999999999956e+00 -6.899366581667840763e-06 -6.899688737739929333e-06 1.337285506435174012e-07
1.300000000000000044e+00 -1.544398161041852984e-05 -1.544512749228611580e-05 1.059904434202529917e-07
1.399999999999999911e+00 2.331221641065324726e-06 2.331783448876657024e-06 6.052658796090643606e-08
1.500000000000000000e+00 -1.790102270684834394e-06 -1.789914269573955235e-06 -4.332424235579718947e-09
1.600000000000000089e+00 9.211385354734918435e-06 9.212613062261779611e-06 -3.248969620983187624e-08
1.699999999999999956e+00 -4.809455896800417723e-06 -4.809625462415601703e-06 -5.051591709372306786e-08
1.800000000000000044e+00 -2.369929220275376840e-05 -2.370133017618742866e-05 3.154981303055295939e-08
1.899999999999999911e+00 1.185399647824592465e-05 1.185550583071968282e-05 1.428356098175192725e-08
2.000000000000000000e+00 -1.248869184053973491e-05 -1.248963110933924930e-05 1.062887092682047337e-07
2.100000000000000089e+00 -5.119903590359870835e-06 -5.120074601883263923e-06 1.013251307419914625e-07
2.200000000000000178e+00 3.436469552404688760e-06 3.437176953041103156e-06 6.459729999271811964e-08
2.299999999999999822e+00 -4.358133349463947130e-05 -4.358533266066665600e-05 8.675126582067758542e-08
2.399999999999999911e+00 -5.895346421435675479e-06 -5.895632255810534026e-06 1.291538989864642685e-08
2.500000000000000000e+00 -1.377980265900528230e-05 -1.378087576058537495e-05 -7.802177034036116627e-08
2.600000000000000089e+00 3.773761727199164501e-06 3.774458853773767303e-06 -6.428077812599299477e-08
2.700000000000000178e+00 -2.032204017846742523e-05 -2.032375225517161506e-05 -2.063387612319968836e-07
2.799999999999999822e+00 8.506612042338259497e-06 8.507715054991566900e-06 -1.861119726773124761e-07
2.899999999999999911e+00 -6.236183157920287214e-06 -6.236515984947630696e-06 -1.873781016175927863e-07
3.000000000000000000e+00 -3.478149799352921054e-05 -3.478465227654128976e-05 -1.140917603677594477e-07
3.100000000000000089e+00 1.219535640531265423e-04 1.219660418892505089e-04 -1.082812605212230265e-07
3.200000000000000178e+00 -5.402193469472319600e-06 -5.402414637124252731e-06 -4.923699609410504759e-08
3.299999999999999822e+00 -4.201088262469146438e-06 -4.201191437572552628e-06 1.628643715787781067e-08
3.399999999999999911e+00 1.531163155166660123e-05 1.531345519800625567e-05 1.686411011728970106e-08
3.500000000000000000e+00 -2.095106080526356113e-06 -2.095024947551466545e-06 -2.486753493762757086e-10
3.600000000000000089e+00 -1.244761239881668393e-04 -1.244882612795857675e-04 -2.051771718218144568e-08
3.700000000000000178e+00 1.808770643314080524e-06 1.809305447753856935e-06 -9.150780844919474684e-08
3.799999999999999822e+00 1.675402450114276217e-05 1.675600858151433774e-05 -1.176890113438470587e-07
3.899999999999999911e+00 4.131901612767803721e-06 4.132595580953214133e-06 -1.570497166313155417e-07
